Stem,Year,DBH,Comment
18407,2014,8.3,bark-stripped
18408,1993,4,NA
18408,1996,4,NA
18408,1999,4.1,NA
18408,2002,4.2,NA
18408,2005,4.3,NA
18408,2014,4.9,bark-stripped
18409,1993,3.2,NA
18409,1996,3.2,NA
18409,1999,3.2,NA
18409,2002,3.3,NA
18409,2005,3.2,NA
18409,2014,3.5,bark-stripped
18410,1993,23,NA
18410,1996,23,NA
18410,1999,23,NA
18410,2002,23,NA
18410,2005,23,NA
18410,2014,NA,dead
19391,1993,17.7,NA
19391,1996,18.4,NA
19391,1999,18.8,NA
19391,2002,19.4,NA
19391,2005,19.4,NA
19391,2014,NA,dead
19392,1993,5.8,NA
19392,1996,5.8,NA
19392,1999,5.9,NA
19392,2002,5.9,NA
19392,2005,5.9,NA
19392,2014,7.1,wounded
19393,1993,11.2,NA
19393,1996,11.5,NA
19393,1999,11.7,NA
19393,2002,11.8,NA
19393,2005,NA,dead
19394,1993,26.9,NA
19394,1996,28.8,NA
19394,1999,30.6,NA
19394,2002,32.1,NA
19394,2005,34.5,NA
19394,2014,38.7,NA
19395,1993,25.5,NA
19395,1996,27.6,NA
19395,1999,29.4,NA
19395,2002,30.9,NA
19395,2005,32.4,NA
19395,2014,36.2,NA
19396,1993,3.1,NA
19396,1996,3.1,NA
19396,1999,NA,dead
19397,1993,7.4,NA
19397,1996,7.4,NA
19397,1999,7.4,NA
19397,2002,7.4,NA
19397,2005,7.4,NA
19397,2014,NA,cut
19398,1993,3.6,NA
19398,1996,3.6,NA
19398,1999,3.6,NA
19398,2002,NA,dead
19399,1993,6,NA
19399,1996,6.2,NA
19399,1999,6,NA
19399,2002,NA,dead
WF204,2014,3.1,bark-stripped
WF205,2014,3.5,bark-stripped
WF206,2014,3.2,bark-stripped
20492,1993,6.5,NA
20492,1996,6.5,NA
20492,1999,6.5,NA
20492,2002,6.6,NA
20492,2005,6.7,NA
20492,2014,NA,dead
20493,1993,4.4,NA
20493,1996,4.4,NA
20493,1999,NA,dead
20494,1993,5.7,NA
20494,1996,5.9,NA
20494,1999,6.1,NA
20494,2002,6.5,NA
20494,2005,6.6,NA
20494,2014,7.5,NA
WF209,2014,3.3,NA
WF212,2014,3,NA
WF213,2014,4.9,NA
21130,1999,3.3,NA
21130,2002,3.7,NA
21130,2005,4.2,NA
21130,2014,7,wounded
21274,2005,3.1,NA
21274,2014,5,bark-stripped
21495,1993,3.2,NA
21495,1996,3.3,NA
21495,1999,3.2,NA
21495,2002,3.2,NA
21495,2005,3.1,NA
21495,2014,NA,dead
21496,1993,5.6,NA
21496,1996,5.6,NA
21496,1999,5.7,NA
21496,2002,6,NA
21496,2005,NA,dead
21497,1993,24.6,NA
21497,1996,24.8,NA
21497,1999,24.9,NA
21497,2002,24.9,NA
21497,2005,NA,dead
21498,1993,9.4,NA
21498,1996,9.4,NA
21498,1999,9.4,NA
21498,2002,9.5,NA
21498,2005,NA,dead
21499,1993,3.6,NA
21499,1996,3.3,NA
21499,1999,NA,cut
21500,1993,4.1,NA
21500,1996,4.5,NA
21500,1999,4.8,NA
21500,2002,4.9,NA
21500,2005,NA,dead
21501,1993,3.2,NA
21501,1996,3.2,NA
21501,1999,3.2,NA
21501,2002,NA,dead
21502,1993,3.8,NA
21502,1996,3.8,NA
21502,1999,3.8,NA
21502,2002,NA,dead
21503,1993,3.3,NA
21503,1996,3.4,NA
21503,1999,3.3,NA
21503,2002,3.3,NA
21503,2005,NA,dead
21504,1993,6.6,NA
21504,1996,6.7,NA
21504,1999,6.9,NA
21504,2002,7,NA
21504,2005,7.3,NA
21504,2014,8.1,NA
21505,1993,7.4,NA
21505,1996,7.5,NA
21505,1999,7.4,NA
21505,2002,7.4,NA
21505,2005,7.4,NA
21505,2014,NA,dead
21506,1993,4.6,NA
21506,1996,4.6,NA
21506,1999,NA,dead
21507,1993,3.8,NA
21507,1996,3.8,NA
21507,1999,NA,dead
21508,1993,6.4,NA
21508,1996,6.4,NA
21508,1999,6.4,NA
21508,2002,6.4,NA
21508,2005,6.4,NA
21508,2014,NA,dead
21509,1993,13.2,NA
21509,1996,13.9,NA
21509,1999,14.6,NA
21509,2002,15.1,NA
21509,2005,15.4,NA
21509,2014,16.1,NA
21510,1993,3.9,NA
21510,1996,3.9,NA
21510,1999,NA,dead
WF218,2014,3.7,NA
WF227,2014,3.1,NA
22511,1993,7.1,NA
22511,1996,7.5,NA
22511,1999,7.8,NA
22511,2002,8,NA
22511,2005,8.2,NA
22511,2014,8.8,NA
22512,1993,5.5,NA
22512,1996,5.8,NA
22512,1999,6.1,NA
22512,2002,6.4,NA
22512,2005,7.2,NA
22512,2014,8.2,NA
22513,1993,5.2,NA
22513,1996,5.3,NA
22513,1999,5.4,NA
22513,2002,5.5,NA
22513,2005,5.6,NA
22513,2014,5.9,NA
22514,1993,5.1,NA
22514,1996,5.1,NA
22514,1999,5.1,NA
22514,2002,5.2,NA
22514,2005,5.3,NA
22514,2014,5.3,NA
22515,1993,11.4,NA
22515,1996,12,NA
22515,1999,12.5,NA
22515,2002,13.2,NA
22515,2005,13.8,NA
22515,2014,15.8,NA
22516,1993,9.3,NA
22516,1996,10.2,NA
22516,1999,11.8,NA
22516,2002,13.2,NA
22516,2005,14.9,NA
22516,2014,18.1,NA
22517,1993,4.3,NA
22517,1996,4.4,NA
22517,1999,4.5,NA
22517,2002,4.6,NA
22517,2005,4.8,NA
22517,2014,4.9,NA
22518,1993,3.5,NA
22518,1996,3.7,NA
22518,1999,4.6,NA
22518,2002,5.2,NA
22518,2005,5.4,NA
22518,2014,5.8,NA
22519,1993,20.2,NA
22519,1996,20.4,NA
22519,1999,20.6,NA
22519,2002,20.6,NA
22519,2005,20.7,NA
22519,2014,NA,dead
22520,1993,9.2,NA
22520,1996,9.2,NA
22520,1999,9.3,NA
22520,2002,9.4,NA
22520,2005,9.4,NA
22520,2014,NA,dead
22521,1993,14.2,NA
22521,1996,14.8,NA
22521,1999,15.6,NA
22521,2002,16.1,NA
22521,2005,16.7,NA
22521,2014,17.9,NA
22522,1993,7.3,NA
22522,1996,7.5,NA
22522,1999,7.7,NA
22522,2002,8,NA
22522,2005,8,NA
22522,2014,8,NA
22523,1993,4.6,NA
22523,1996,4.9,NA
22523,1999,5.3,NA
22523,2002,5.7,NA
22523,2005,6.2,NA
22523,2014,7.5,NA
22524,1993,4.2,NA
22524,1996,4.5,NA
22524,1999,4.7,NA
22524,2002,5,NA
22524,2005,5.4,NA
22524,2014,6.3,NA
22525,1993,5.6,NA
22525,1996,5.7,NA
22525,1999,5.7,NA
22525,2002,NA,dead
WF239,2014,3,NA
WG681,2014,4.2,NA
23131,1999,3,NA
23131,2002,3.2,NA
23131,2005,3.3,NA
23131,2014,3.6,NA
23132,1999,3.2,NA
23132,2002,3.4,NA
23132,2005,3.8,NA
23132,2014,4.2,NA
23133,1999,3,NA
23133,2002,3.3,NA
23133,2005,3.6,NA
23133,2014,3.9,NA
23134,1999,3.2,NA
23134,2002,3.3,NA
23134,2005,3.7,NA
23134,2014,4.1,NA
23275,2005,3.1,NA
23275,2014,3.6,NA
23278,2005,3.1,NA
23278,2014,3.9,NA
23279,2005,3.5,NA
23279,2014,4.5,NA
23526,1993,18.6,NA
23526,1996,19.4,NA
23526,1999,20.7,NA
23526,2002,21.6,NA
23526,2005,22.5,NA
23526,2014,24.5,NA
23529,1993,3.6,NA
23529,1996,3.6,NA
23529,1999,3.8,NA
23529,2002,3.6,NA
23529,2005,3.7,NA
23529,2014,3.6,NA
23530,1993,4.7,NA
23530,1996,NA,dead
23531,1993,10.7,NA
23531,1996,10.8,NA
23531,1999,11.2,NA
23531,2002,11.3,NA
23531,2005,11.7,NA
23531,2014,12.7,NA
23532,1993,3.3,NA
23532,1996,3.5,NA
23532,1999,4,NA
23532,2002,4.3,NA
23532,2005,4.6,NA
23532,2014,5.8,NA
23533,1993,3.2,NA
23533,1996,3.3,NA
23533,1999,3.9,NA
23533,2002,4.4,NA
23533,2005,5.1,NA
23533,2014,6.9,NA
WF253,2014,3.5,NA
24221,2002,4.2,NA
24221,2005,5.1,NA
24221,2014,7.1,NA
24224,2002,3.2,NA
24224,2005,3.7,NA
24224,2014,4.4,NA
24225,2002,4.1,NA
24225,2005,5,NA
24225,2014,7.9,bark-stripped
24276,2002,3.5,NA
24276,2005,3.7,NA
24276,2014,4.7,NA
24277,2002,3.4,NA
24277,2005,3.6,NA
24277,2014,4.4,NA
24280,2005,3.5,NA
24280,2014,5.7,bark-stripped
24534,1993,12.1,NA
24534,1996,12.1,NA
24534,1999,12,NA
24534,2002,NA,dead
24535,1993,5.5,NA
24535,1996,NA,dead
24536,1993,32.7,NA
24536,1996,33.4,NA
24536,1999,33.4,NA
24536,2002,33.4,NA
24536,2005,33.8,NA
24536,2014,33.1,shrunk
24537,1993,11.8,NA
24537,1996,12.2,NA
24537,1999,12.6,NA
24537,2002,13,NA
24537,2005,13.3,NA
24537,2014,13.8,NA
24538,1993,3.6,NA
24538,1996,3.6,NA
24538,1999,3.7,NA
24538,2002,3.8,NA
24538,2005,3.8,NA
24538,2014,4.1,NA
24539,1993,4.7,NA
24539,1996,5.3,NA
24539,1999,5.4,NA
24539,2002,5.6,NA
24539,2005,6,NA
24539,2014,7,NA
24540,1993,4.8,NA
24540,1996,5.1,NA
24540,1999,5.4,NA
24540,2002,NA,cut
24541,1993,3.8,NA
24541,1996,3.9,NA
24541,1999,4,NA
24541,2002,NA,dead
24542,1993,3.6,NA
24542,1996,3.7,NA
24542,1999,3.5,fallen
24542,2002,NA,dead
24543,1993,4.6,NA
24543,1996,4.8,NA
24543,1999,5.1,NA
24543,2002,5.4,NA
24543,2005,5.7,NA
24543,2014,6.8,NA
24544,1993,9.4,NA
24544,1996,9.4,NA
24544,1999,9.5,NA
24544,2002,9.4,NA
24544,2005,9.4,NA
24544,2014,NA,dead
24545,1993,3.2,NA
24545,1996,3.2,NA
24545,1999,3.2,NA
24545,2002,3.2,NA
24545,2005,3.2,NA
24545,2014,NA,dead
24546,1993,5.2,NA
24546,1996,NA,dead
24547,1993,3.7,NA
24547,1996,3.6,NA
24547,1999,NA,dead
WF254,2014,3.7,NA
WF255,2014,3.1,NA
WF256,2014,3.5,NA
25135,1999,3.3,NA
25135,2002,4,NA
25135,2005,4.9,NA
25135,2014,7.4,NA
25136,1999,3.1,NA
25136,2002,3.3,NA
25136,2005,4.3,NA
25136,2014,6,bark-stripped
25226,2002,3.3,NA
25226,2005,4.4,NA
25226,2014,6,NA
25227,2002,4.1,NA
25227,2005,4.6,NA
25227,2014,6.5,NA
25281,2005,3.8,NA
25281,2014,6.2,NA
25548,1993,7.7,NA
25548,1996,7.8,NA
25548,1999,8.1,NA
25548,2002,8.6,NA
25548,2005,9,NA
25548,2014,10.2,NA
25549,1993,6.2,NA
25549,1996,6.5,NA
25549,1999,6.8,NA
25549,2002,7,NA
25549,2005,7.2,NA
25549,2014,7.6,NA
25550,1993,34,NA
25550,1996,34.7,NA
25550,1999,35.3,NA
25550,2002,35.6,NA
25550,2005,36,NA
25550,2014,36.5,NA
25551,1993,3.6,NA
25551,1996,4.1,NA
25551,1999,4.6,NA
25551,2002,5.3,NA
25551,2005,5.8,NA
25551,2014,6.9,bark-stripped
25552,1993,6.1,NA
25552,1996,6.2,NA
25552,1999,6.4,NA
25552,2002,6.5,NA
25552,2005,7.3,NA
25552,2014,8.9,NA
25553,1993,29,NA
25553,1996,29.9,NA
25553,1999,30.6,NA
25553,2002,31.1,NA
25553,2005,31.8,NA
25553,2014,33.4,NA
25554,1993,7.4,NA
25554,1996,7.4,NA
25554,1999,7.5,NA
25554,2002,8.9,NA
25554,2005,10.7,NA
25554,2014,13.4,NA
25555,1993,3.5,NA
25555,1996,3.5,NA
25555,1999,NA,dead
25881,1993,5.6,NA
25881,1996,NA,dead
WG682,2014,3.6,NA
26229,2002,3.2,NA
26229,2005,3.5,NA
26229,2014,4.7,NA
26230,2002,3.8,NA
26230,2005,4.7,NA
26230,2014,6.8,NA
26556,1993,6.7,NA
26556,1996,7.2,NA
26556,1999,7.5,NA
26556,2002,7.8,NA
26556,2005,NA,dead
26557,1993,7.3,NA
26557,1996,7.4,NA
26557,1999,7.5,NA
26557,2002,NA,dead
26558,1993,8,NA
26558,1996,8.6,NA
26558,1999,9.5,NA
26558,2002,10.1,NA
26558,2005,10.9,NA
26558,2014,13.6,NA
26559,1993,6.2,NA
26559,1996,6.1,NA
26559,1999,NA,dead
26560,1993,3.6,NA
26560,1996,4.1,NA
26560,1999,4.9,NA
26560,2002,6,NA
26560,2005,7.4,NA
26560,2014,10.8,bark-stripped
26561,1993,4.6,NA
26561,1996,4.7,NA
26561,1999,4.9,NA
26561,2002,5.2,NA
26561,2005,5.2,NA
26561,2014,5.1,shrunk
26562,1993,4.1,NA
26562,1996,4.1,NA
26562,1999,4.3,NA
26562,2002,4,NA
26562,2005,NA,dead
26563,1993,3.4,NA
26563,1996,3.5,NA
26563,1999,3.6,NA
26563,2002,3.6,NA
26563,2005,3.6,NA
26563,2014,NA,dead
26564,1993,4.2,NA
26564,1996,4.7,NA
26564,1999,5.3,NA
26564,2002,5.8,NA
26564,2005,6.3,NA
26564,2014,7.7,NA
26566,1993,3.5,NA
26566,1996,3.7,NA
26566,1999,4,NA
26566,2002,4.3,NA
26566,2005,4.6,NA
26566,2014,4.7,NA
26567,1993,3.1,NA
26567,1996,3.5,NA
26567,1999,3.9,NA
26567,2002,4.4,NA
26567,2005,4.8,NA
26567,2014,6.2,NA
26568,1993,3.3,NA
26568,1996,3.5,NA
26568,1999,3.6,NA
26568,2002,NA,dead
26569,1993,3.9,NA
26569,1996,4.1,NA
26569,1999,4.4,NA
26569,2002,4.7,NA
26569,2005,5,NA
26569,2014,6.4,NA
26880,1993,4.1,NA
26880,1996,NA,dead
WF280,2014,3.3,NA
WF281,2014,3.7,bark-stripped
WG683,2014,4.2,NA
27232,2002,4.7,NA
27232,2005,4.7,NA
27232,2014,NA,dead
27570,1993,6.8,NA
27570,1996,NA,dead
27572,1993,4.2,NA
27572,1996,4.4,NA
27572,1999,4.5,NA
27572,2002,4.7,NA
27572,2005,4.9,NA
27572,2014,NA,dead
27573,1993,17.7,NA
27573,1996,17.8,NA
27573,1999,18.1,NA
27573,2002,18.6,NA
27573,2005,22.3,NA
27573,2014,24.7,NA
27574,1993,11.2,NA
27574,1996,11.7,NA
27574,1999,12.2,NA
27574,2002,12.7,NA
27574,2005,12.9,NA
27574,2014,13.6,NA
27575,1993,7.7,NA
27575,1996,7.6,NA
27575,1999,NA,dead
27576,1993,7.6,NA
27576,1996,7.7,NA
27576,1999,7.7,NA
27576,2002,7.7,NA
27576,2005,7.7,NA
27576,2014,NA,dead
27577,1993,8.7,NA
27577,1996,8.8,NA
27577,1999,8.8,NA
27577,2002,8.8,NA
27577,2005,NA,dead
27578,1993,8.2,NA
27578,1996,8.6,NA
27578,1999,9.1,NA
27578,2002,9.7,NA
27578,2005,10.3,weaken
27578,2014,12.2,NA
27580,1993,3.3,NA
27580,1996,3.5,NA
27580,1999,NA,dead
WF283,2014,5.1,bark-stripped
WF289,2014,4.4,NA
WF290,2014,4,NA
WF291,2014,4.7,bark-stripped
WF296,2014,3.2,NA
28137,1999,3.3,NA
28137,2002,3.8,NA
28137,2005,4.3,NA
28137,2014,7.1,bark-stripped
28233,2002,3.3,NA
28233,2005,3.9,NA
28233,2014,5.8,NA
28234,2002,3,NA
28234,2005,3.6,NA
28234,2014,5.1,NA
28235,2002,3,NA
28235,2005,3.5,NA
28235,2014,5.8,bark-stripped
28282,2005,3.1,NA
28282,2014,4.6,bark-stripped
28283,2005,3,NA
28283,2014,4,NA
28405,1996,3,NA
28405,1999,3.3,NA
28405,2002,3.6,NA
28405,2005,3.8,NA
28405,2014,4.8,NA
28581,1993,7.9,NA
28581,1996,8.1,NA
28581,1999,8.4,NA
28581,2002,8.4,NA
28581,2005,8.5,NA
28581,2014,9.4,NA
28582,1993,8.2,NA
28582,1996,8.2,NA
28582,1999,8.4,NA
28582,2002,8.4,NA
28582,2005,8.4,NA
28582,2014,11,NA
28583,2005,4.6,NA
28583,2014,6.2,NA
28585,1993,23.8,NA
28585,1996,24.4,NA
28585,1999,24.8,NA
28585,2002,25.1,NA
28585,2005,25.2,NA
28585,2014,NA,dead
28586,1993,7.1,NA
28586,1996,7.3,NA
28586,1999,7.5,NA
28586,2002,7.9,NA
28586,2005,8.1,NA
28586,2014,NA,dead
28587,1993,4,NA
28587,1996,4,NA
28587,1999,4.5,NA
28587,2002,4.6,NA
28587,2005,4.6,NA
28587,2014,7.5,NA
WF300,2014,3.2,NA
29138,1999,3.1,NA
29138,2002,3.2,NA
29138,2005,3.2,NA
29138,2014,NA,dead
29236,2002,3,NA
29236,2005,3.5,NA
29236,2014,NA,dead
29588,1993,12.2,NA
29588,1996,12.5,NA
29588,1999,12.8,NA
29588,2002,12.9,NA
29588,2005,13,NA
29588,2014,NA,dead
29589,1993,3.8,NA
29589,1996,3.8,NA
29589,1999,3.8,NA
29589,2002,3.8,NA
29589,2005,NA,dead
29590,1993,5.4,NA
29590,1996,5.6,NA
29590,1999,5.7,NA
29590,2002,5.7,NA
29590,2005,5.7,NA
29590,2014,NA,dead
29591,1993,6.9,NA
29591,1996,NA,dead
29592,1993,8.7,NA
29592,1996,9.4,NA
29592,1999,8.8,NA
29592,2002,8.8,NA
29592,2005,NA,dead
29593,1993,31.8,NA
29593,1996,31.8,NA
29593,1999,31.8,NA
29593,2002,32,NA
29593,2005,32,NA
29593,2014,NA,dead
29594,1993,4.3,NA
29594,1996,4.4,NA
29594,1999,4.5,NA
29594,2002,4.7,NA
29594,2005,4.8,NA
29594,2014,NA,dead
29595,1993,4.4,NA
29595,1996,5,NA
29595,1999,5.8,NA
29595,2002,6.5,NA
29595,2005,7,NA
29595,2014,10.1,NA
WF303,2014,3.2,NA
WF304,2014,3.7,NA
WF305,2014,3.9,NA
30140,1999,3.7,NA
30140,2002,4.1,NA
30140,2005,4.5,NA
30140,2014,6.3,NA
30141,1999,3.3,NA
30141,2002,3.4,NA
30141,2005,3.7,NA
30141,2014,5.5,NA
30619,1993,26.9,NA
30619,1996,28.5,NA
30619,1999,30.4,NA
30619,2002,31.5,NA
30619,2005,33.3,NA
30619,2014,NA,cut
30620,1993,13.7,NA
30620,1996,14.3,NA
30620,1999,15.3,NA
30620,2002,15.7,NA
30620,2005,16.8,NA
30620,2014,NA,cut
WF310,2014,3.1,NA
WF313,2014,3.1,NA
WF314,2014,3.3,NA
WF315,2014,3.4,NA
WF316,2014,3.4,NA
31621,1993,13.5,NA
31621,1996,13.8,NA
31621,1999,14.3,NA
31621,2002,14.6,NA
31621,2005,14.8,NA
31621,2014,15.2,NA
31622,1993,7.7,NA
31622,1996,7.7,NA
31622,1999,7.8,NA
31622,2002,7.8,NA
31622,2005,7.8,NA
31622,2014,NA,dead
31623,1993,5.4,NA
31623,1996,5.4,NA
31623,1999,5.7,NA
31623,2002,5.9,NA
31623,2005,6.1,NA
31623,2014,7.8,bark-stripped
31624,1993,3.9,NA
31624,1996,4,NA
31624,1999,4.3,NA
31624,2002,4.2,NA
31624,2005,4.6,NA
31624,2014,5.7,NA
31625,1993,5,NA
31625,1996,5,NA
31625,1999,5.2,NA
31625,2002,5.3,NA
31625,2005,5.3,NA
31625,2014,6.6,NA
31626,1993,24.2,NA
31626,1996,26.5,NA
31626,1999,29.2,NA
31626,2002,31.1,NA
31626,2005,34.5,NA
31626,2014,43.5,NA
31627,1993,20.5,NA
31627,1996,21.3,NA
31627,1999,21.4,NA
31627,2002,21.6,NA
31627,2005,21.9,NA
31627,2014,22.7,NA
31628,1993,3.2,NA
31628,1996,NA,dead
WF318,2014,4.1,NA
WF322,2014,3.3,bark-stripped
32237,2002,3,NA
32237,2005,3.5,NA
32237,2014,5,NA
32284,2005,3.2,NA
32284,2014,4.2,bark-stripped
32285,2005,3,NA
32285,2014,3.7,bark-stripped
32629,1993,4.9,NA
32629,1996,5.1,NA
32629,1999,6.1,NA
32629,2002,6.5,NA
32629,2005,7.1,NA
32629,2014,8.7,bark-stripped
32630,1993,12.7,NA
32630,1996,12.7,NA
32630,1999,12.9,NA
32630,2002,12.9,NA
32630,2005,12.3,weaken
32630,2014,NA,dead
32631,1993,8.6,NA
32631,1996,8.6,NA
32631,1999,8.6,NA
32631,2002,8.7,NA
32631,2005,8.7,NA
32631,2014,NA,dead
32632,1993,18.2,NA
32632,1996,18.7,NA
32632,1999,19.4,NA
32632,2002,19.8,NA
32632,2005,20.2,NA
32632,2014,21.3,NA
32633,1993,4.6,NA
32633,1996,4.6,NA
32633,1999,4.6,NA
32633,2002,NA,dead
32634,1993,13.7,NA
32634,1996,14.5,NA
32634,1999,15,NA
32634,2002,15.2,NA
32634,2005,15.2,NA
32634,2014,NA,dead
32635,1993,12,NA
32635,1996,12.9,NA
32635,1999,14.6,NA
32635,2002,15.9,NA
32635,2005,17.2,NA
32635,2014,20.9,NA
32636,1993,14.1,NA
32636,1996,15.4,NA
32636,1999,17.2,NA
32636,2002,18.5,NA
32636,2005,20.3,NA
32636,2014,24.6,NA
32637,1993,3.7,NA
32637,1996,3.7,NA
32637,1999,3.7,NA
32637,2002,3.7,NA
32637,2005,NA,dead
32638,1993,10.3,NA
32638,1996,10.3,NA
32638,1999,10.4,NA
32638,2002,10.4,NA
32638,2005,NA,dead
32640,1993,4.8,NA
32640,1996,4.8,NA
32640,1999,4.8,NA
32640,2002,4.8,NA
32640,2005,4.8,NA
32640,2014,NA,dead
32641,1993,14.8,NA
32641,1996,15,NA
32641,1999,15.2,NA
32641,2002,15.7,NA
32641,2005,16.1,NA
32641,2014,17.9,NA
WF328,2014,3.3,NA
WF332,2014,3.4,NA
WF340,2014,3.1,NA
WF341,2014,3.5,NA
WG686,2014,4.1,NA
33286,2005,4.6,NA
33286,2014,6.4,NA
33642,1993,3.2,NA
33642,1996,3.6,NA
33642,1999,3.9,NA
33642,2002,4.1,NA
33642,2005,4.3,NA
33642,2014,4.7,NA
33643,1993,10.8,NA
33643,1996,11.5,NA
33643,1999,12.6,NA
33643,2002,13.3,NA
33643,2005,13.9,NA
33643,2014,16.9,NA
33644,1993,4.3,NA
33644,1996,4.8,NA
33644,1999,5.3,NA
33644,2002,5.6,NA
33644,2005,6,NA
33644,2014,6.5,NA
33645,1993,6.1,NA
33645,1996,6.1,NA
33645,1999,NA,dead
33646,1993,16.5,NA
33646,1996,17.2,NA
33646,1999,17.8,NA
33646,2002,18.4,NA
33646,2005,19.1,NA
33646,2014,20.3,NA
33647,1993,4.4,NA
33647,1996,4.6,NA
33647,1999,4.8,NA
33647,2002,5.3,NA
33647,2005,5.6,NA
33647,2014,6.2,NA
33648,1993,6.1,NA
33648,1996,6.1,NA
33648,1999,6.2,NA
33648,2002,6.2,NA
33648,2005,NA,dead
33649,1993,10,NA
33649,1996,10.3,NA
33649,1999,10.8,NA
33649,2002,10.8,NA
33649,2005,10.9,NA
33649,2014,11.5,NA
33650,1993,13,NA
33650,1996,13.4,NA
33650,1999,13.7,NA
33650,2002,13.9,NA
33650,2005,14.2,NA
33650,2014,14.7,NA
33651,1993,9.1,NA
33651,1996,NA,dead
33652,1993,4.5,NA
33652,1996,4.8,NA
33652,1999,5.4,NA
33652,2002,5.6,NA
33652,2005,5.8,NA
33652,2014,5.5,shrunk
33653,1993,4.7,NA
33653,1996,5.2,NA
33653,1999,6.1,NA
33653,2002,6.4,NA
33653,2005,7.1,NA
33653,2014,8.6,NA
WF342,2014,3.1,NA
WF343,2014,3.3,NA
WF344,2014,4,NA
WF348,2014,3.1,NA
WF347,2014,4.5,NA
WF346,2014,4,NA
WF349,2014,5.6,bark-stripped
WF353,2014,7,NA
34287,2005,3,NA
34287,2014,6.2,bark-stripped
34654,1993,8.8,NA
34654,1996,8.8,NA
34654,1999,8.9,NA
34654,2002,9.1,NA
34654,2005,9.2,NA
34654,2014,NA,dead
34655,1993,6.1,NA
34655,1996,6.1,NA
34655,1999,6.1,NA
34655,2002,NA,dead
34656,1993,19,NA
34656,1996,18.8,NA
34656,1999,19.9,NA
34656,2002,22.8,NA
34656,2005,24.7,NA
34656,2014,27.7,NA
34657,1993,13,NA
34657,1996,13.4,NA
34657,1999,13.7,NA
34657,2002,13.7,NA
34657,2005,13.8,NA
34657,2014,14.3,NA
34658,1993,3.3,NA
34658,1996,3.4,NA
34658,1999,3.4,NA
34658,2002,3.5,NA
34658,2005,3.7,NA
34658,2014,3.9,NA
34659,1993,5.7,NA
34659,1996,5.6,NA
34659,1999,NA,dead
34660,1993,3.7,NA
34660,1996,NA,dead
WF354,2014,4.2,NA
WF357,2014,3.6,NA
WF358,2014,3,NA
WF359,2014,3.1,NA
WF360,2014,3.7,NA
WF361,2014,4,bark-stripped
WF363,2014,4.6,bark-stripped
WF364,2014,3,bark-stripped
WF369,2014,3.5,bark-stripped
35661,1993,13.4,NA
35661,1996,13.5,NA
35661,1999,13.5,NA
35661,2002,13.6,NA
35661,2005,13.6,NA
35661,2014,NA,dead
35662,1993,16,NA
35662,1996,16.5,NA
35662,1999,16.6,NA
35662,2002,16.8,NA
35662,2005,17.1,NA
35662,2014,17.9,NA
35663,1993,5.6,NA
35663,1996,5.5,NA
35663,1999,NA,dead
35664,1993,3.9,NA
35664,1996,4.1,NA
35664,1999,4.4,NA
35664,2002,4.5,NA
35664,2005,4.6,NA
35664,2014,NA,dead
35665,1993,3.9,NA
35665,1996,4,NA
35665,1999,4.2,NA
35665,2002,4.4,NA
35665,2005,5.1,NA
35665,2014,8.6,NA
35666,1993,3.6,NA
35666,1996,3.8,NA
35666,1999,4,NA
35666,2002,4.2,NA
35666,2005,NA,dead
35667,1993,7.4,NA
35667,1996,7.4,NA
35667,1999,7.5,NA
35667,2002,7.6,NA
35667,2005,7.7,NA
35667,2014,9.7,NA
35668,1993,19,NA
35668,1996,20.1,NA
35668,1999,22.4,NA
35668,2002,24.2,NA
35668,2005,26.3,NA
35668,2014,31.2,bored
35669,1993,6.1,NA
35669,1996,NA,dead
35670,1993,3.5,NA
35670,1996,3.4,NA
35670,1999,3.7,NA
35670,2002,3.8,NA
35670,2005,3.8,NA
35670,2014,NA,dead
35671,1993,3.6,NA
35671,1996,3.3,NA
35671,1999,3.8,NA
35671,2002,3.8,NA
35671,2005,3.8,NA
35671,2014,3.9,NA
35672,1993,10.5,NA
35672,1996,NA,dead
35673,1993,4.2,NA
35673,1996,4.5,NA
35673,1999,4.8,NA
35673,2002,5,NA
35673,2005,5.4,NA
35673,2014,6.6,NA
WF378,2014,3.2,bark-stripped
WF381,2014,3.8,bark-stripped
WF382,2014,3.4,bark-stripped
36238,2002,3.2,NA
36238,2005,3.5,NA
36238,2014,5.4,bark-stripped
36239,2002,3.1,NA
36239,2005,3.3,NA
36239,2014,4,bark-stripped
36288,2005,3.2,NA
36288,2014,4,NA
36289,2005,3.5,NA
36289,2014,3.9,fallen
36674,1993,3.5,NA
36674,1996,3.7,NA
36674,1999,4.3,NA
36674,2002,4.4,NA
36674,2005,4.7,NA
36674,2014,5.9,bark-stripped
36675,1993,8,NA
36675,1996,8,NA
36675,1999,8,NA
36675,2002,8,NA
36675,2005,NA,dead
36676,1993,19,NA
36676,1996,19.5,NA
36676,1999,23,NA
36676,2002,24.2,NA
36676,2005,26.7,NA
36676,2014,35.1,frass
36677,1993,9.1,NA
36677,1996,9.2,NA
36677,1999,9.2,NA
36677,2002,9.2,NA
36677,2005,9.3,NA
36677,2014,9.3,NA
36678,1993,4.2,NA
36678,1996,4.8,NA
36678,1999,5.5,NA
36678,2002,6,NA
36678,2005,6.5,NA
36678,2014,7.5,NA
36679,1993,3.2,NA
36679,1996,3.5,NA
